t_ros,u_cmd_L,u_cmd_R,p_ch_L,p_ch_R,p_sup,L_pos_mm,R_pos_mm,F_L,F_R
1768579767.611388,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.6561279296875,117.35809326171875,120.20529174804688
1768579767.6123874,5.0,5.0,0.0,0.0,0.0,213.90097045898438,201.51065063476562,117.4648666381836,120.24088287353516
1768579767.6133893,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.08340454101562,117.322509765625,120.20529174804688
1768579767.6143875,5.0,5.0,0.0,0.0,0.0,213.47372436523438,200.7171630859375,117.50045013427734,120.34765625
1768579767.6153915,5.0,5.0,0.0,0.0,0.0,213.77890014648438,201.02236938476562,117.4648666381836,120.27647399902344
1768579767.6163843,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.7171630859375,117.4648666381836,120.13411712646484
1768579767.6173882,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.96133422851562,117.42927551269531,120.20529174804688
1768579767.6183872,5.0,5.0,0.0,0.0,0.0,213.29061889648438,200.96133422851562,117.14456176757812,120.09852600097656
1768579767.6193883,5.0,5.0,0.0,0.0,0.0,213.22955322265625,200.83926391601562,117.35809326171875,120.27647399902344
1768579767.6203873,5.0,5.0,0.0,0.0,0.0,213.41268920898438,201.02236938476562,117.18014526367188,120.16970825195312
1768579767.6213872,5.0,5.0,0.0,0.0,0.0,213.77890014648438,201.02236938476562,117.53604125976562,120.31206512451172
1768579767.6223884,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.20547485351562,117.25132751464844,120.09852600097656
1768579767.6233876,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.32754516601562,117.35809326171875,120.16970825195312
1768579767.6243873,5.0,5.0,0.0,0.0,0.0,213.71786499023438,201.02236938476562,117.322509765625,119.8849868774414
1768579767.6253874,5.0,5.0,0.0,0.0,0.0,213.96200561523438,201.69375610351562,117.39368438720703,119.8849868774414
1768579767.6263905,5.0,5.0,0.0,0.0,0.0,213.47372436523438,200.96133422851562,117.25132751464844,120.20529174804688
1768579767.6273868,5.0,5.0,0.0,0.0,0.0,213.83993530273438,200.7171630859375,117.5716323852539,120.45442199707031
1768579767.6283877,5.0,5.0,0.0,0.0,0.0,213.96200561523438,200.83926391601562,117.322509765625,120.16970825195312
1768579767.6293874,5.0,5.0,0.0,0.0,0.0,213.71786499023438,201.38858032226562,117.39368438720703,120.24088287353516
1768579767.6303875,5.0,5.0,0.0,0.0,0.0,213.53475952148438,200.96133422851562,117.25132751464844,120.24088287353516
1768579767.6313891,5.0,5.0,0.0,0.0,0.0,213.71786499023438,200.83926391601562,117.64281463623047,120.4900131225586
1768579767.6323864,5.0,5.0,0.0,0.0,0.0,213.65682983398438,201.20547485351562,117.5716323852539,120.09852600097656
1768579767.6333847,5.0,5.0,0.0,0.0,0.0,213.77890014648438,200.90029907226562,117.18014526367188,120.31206512451172
1768579767.6343877,5.0,5.0,0.0,0.0,0.0,213.71786499023438,200.90029907226562,117.28691864013672,119.99176025390625
1768579767.635388,5.0,5.0,0.0,0.0,0.0,213.53475952148438,200.90029907226562,117.18014526367188,120.16970825195312
1768579767.6363873,5.0,5.0,0.0,0.0,0.0,213.71786499023438,200.6561279296875,117.35809326171875,120.4900131225586
1768579767.637387,5.0,5.0,0.0,0.0,0.0,213.35165405273438,200.96133422851562,117.322509765625,120.20529174804688
1768579767.638387,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.32754516601562,117.50045013427734,120.09852600097656
1768579767.6393871,5.0,5.0,0.0,0.0,0.0,213.83993530273438,201.20547485351562,117.60722351074219,120.27647399902344
1768579767.6403875,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.20547485351562,117.35809326171875,120.20529174804688
1768579767.6413877,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.90029907226562,117.64281463623047,120.45442199707031
1768579767.6423876,5.0,5.0,0.0,0.0,0.0,213.53475952148438,200.5950927734375,117.322509765625,120.20529174804688
1768579767.6433842,5.0,5.0,0.0,0.0,0.0,213.96200561523438,201.02236938476562,117.21573638916016,120.27647399902344
1768579767.6443877,5.0,5.0,0.0,0.0,0.0,213.71786499023438,200.90029907226562,117.35809326171875,120.4900131225586
1768579767.6453855,5.0,5.0,0.0,0.0,0.0,213.90097045898438,201.26651000976562,117.5716323852539,119.63584899902344
1768579767.6463873,5.0,5.0,0.0,0.0,0.0,213.90097045898438,201.20547485351562,117.35809326171875,120.20529174804688
1768579767.6473887,5.0,5.0,0.0,0.0,0.0,213.90097045898438,201.08340454101562,117.21573638916016,120.06293487548828
1768579767.6483877,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.90029907226562,117.39368438720703,120.06293487548828
1768579767.6493874,5.0,5.0,0.0,0.0,0.0,213.53475952148438,201.14443969726562,117.28691864013672,120.06293487548828
1768579767.6503882,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.90029907226562,117.5716323852539,119.8849868774414
1768579767.6513872,5.0,5.0,0.0,0.0,0.0,213.53475952148438,200.90029907226562,117.67839813232422,119.92057800292969
1768579767.652387,5.0,5.0,0.0,0.0,0.0,213.83993530273438,201.14443969726562,117.322509765625,120.06293487548828
1768579767.6533873,5.0,5.0,0.0,0.0,0.0,213.90097045898438,200.96133422851562,117.18014526367188,120.31206512451172
1768579767.6543875,5.0,5.0,0.0,0.0,0.0,213.83993530273438,200.7781982421875,117.18014526367188,120.20529174804688
1768579767.6553879,5.0,5.0,0.0,0.0,0.0,213.59579467773438,201.14443969726562,117.50045013427734,120.02735137939453
1768579767.656388,5.0,5.0,0.0,0.0,0.0,213.83993530273438,200.90029907226562,117.25132751464844,120.27647399902344
1768579767.6573875,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.44961547851562,117.42927551269531,120.16970825195312
1768579767.6583877,5.0,5.0,0.0,0.0,0.0,213.65682983398438,201.32754516601562,117.35809326171875,120.02735137939453
1768579767.659387,5.0,5.0,0.0,0.0,0.0,214.08407592773438,200.7171630859375,117.322509765625,120.24088287353516
1768579767.6603868,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.4730224609375,117.5716323852539,120.52560424804688
1768579767.661387,5.0,5.0,0.0,0.0,0.0,213.90097045898438,200.7781982421875,117.64281463623047,120.31206512451172
1768579767.662385,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.7781982421875,117.5716323852539,120.16970825195312
1768579767.6633883,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.7781982421875,117.53604125976562,120.34765625
1768579767.6643872,5.0,5.0,0.0,0.0,0.0,213.90097045898438,200.83926391601562,117.18014526367188,120.27647399902344
1768579767.6653879,5.0,5.0,0.0,0.0,0.0,213.90097045898438,201.51065063476562,117.25132751464844,120.16970825195312
1768579767.666388,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.7781982421875,117.50045013427734,120.38323974609375
1768579767.667388,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.90029907226562,117.60722351074219,120.41883087158203
1768579767.6683855,5.0,5.0,0.0,0.0,0.0,213.53475952148438,201.02236938476562,117.322509765625,120.20529174804688
1768579767.6693873,5.0,5.0,0.0,0.0,0.0,213.83993530273438,200.90029907226562,117.322509765625,120.31206512451172
1768579767.6703877,5.0,5.0,0.0,0.0,0.0,213.53475952148438,201.08340454101562,117.42927551269531,120.13411712646484
1768579767.6713877,5.0,5.0,0.0,0.0,0.0,213.47372436523438,201.44961547851562,117.322509765625,120.13411712646484
1768579767.6723874,5.0,5.0,0.0,0.0,0.0,213.59579467773438,201.08340454101562,117.39368438720703,120.24088287353516
1768579767.6733878,5.0,5.0,0.0,0.0,0.0,213.77890014648438,201.20547485351562,117.42927551269531,120.24088287353516
1768579767.6743877,5.0,5.0,0.0,0.0,0.0,213.90097045898438,201.14443969726562,117.42927551269531,120.31206512451172
1768579767.6753874,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.7781982421875,117.42927551269531,120.06293487548828
1768579767.6763883,5.0,5.0,0.0,0.0,0.0,213.41268920898438,200.5340576171875,117.10897064208984,120.41883087158203
1768579767.677386,5.0,5.0,0.0,0.0,0.0,213.77890014648438,200.90029907226562,117.14456176757812,119.95616912841797
1768579767.6783876,5.0,5.0,0.0,0.0,0.0,213.96200561523438,200.90029907226562,117.322509765625,120.13411712646484
1768579767.6793904,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.7171630859375,117.35809326171875,119.81381225585938
1768579767.6803827,5.0,5.0,0.0,0.0,0.0,213.77890014648438,200.6561279296875,117.82075500488281,120.34765625
1768579767.6813872,5.0,5.0,0.0,0.0,0.0,213.65682983398438,201.02236938476562,117.21573638916016,120.20529174804688
1768579767.682388,5.0,5.0,0.0,0.0,0.0,213.77890014648438,200.5950927734375,117.5716323852539,120.4900131225586
1768579767.6833844,5.0,5.0,0.0,0.0,0.0,213.47372436523438,200.7781982421875,117.21573638916016,120.27647399902344
1768579767.68439,5.0,5.0,0.0,0.0,0.0,213.77890014648438,201.26651000976562,117.42927551269531,120.02735137939453
1768579767.6853878,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.90029907226562,117.39368438720703,120.02735137939453
1768579767.6863902,5.0,5.0,0.0,0.0,0.0,213.77890014648438,201.02236938476562,117.35809326171875,120.16970825195312
1768579767.6873877,5.0,5.0,0.0,0.0,0.0,213.71786499023438,200.7781982421875,117.39368438720703,120.09852600097656
1768579767.688388,5.0,5.0,0.0,0.0,0.0,213.65682983398438,201.14443969726562,117.53604125976562,120.38323974609375
1768579767.6893888,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.96133422851562,117.18014526367188,120.16970825195312
1768579767.690389,5.0,5.0,0.0,0.0,0.0,213.53475952148438,201.02236938476562,117.00218963623047,120.20529174804688
1768579767.6913877,5.0,5.0,0.0,0.0,0.0,213.53475952148438,201.02236938476562,117.21573638916016,119.99176025390625
1768579767.692388,5.0,5.0,0.0,0.0,0.0,213.71786499023438,200.83926391601562,117.0733642578125,119.99176025390625
1768579767.6933894,5.0,5.0,0.0,0.0,0.0,213.71786499023438,201.08340454101562,117.18014526367188,120.31206512451172
1768579767.6943872,5.0,5.0,0.0,0.0,0.0,213.53475952148438,200.96133422851562,117.39368438720703,119.92057800292969
1768579767.6953878,5.0,5.0,0.0,0.0,0.0,213.41268920898438,200.90029907226562,117.4648666381836,119.95616912841797
1768579767.6963878,5.0,5.0,0.0,0.0,0.0,213.83993530273438,200.5950927734375,117.39368438720703,120.38323974609375
1768579767.6973834,5.0,5.0,0.0,0.0,0.0,213.77890014648438,200.96133422851562,117.14456176757812,120.16970825195312
1768579767.6983876,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.83926391601562,117.42927551269531,120.5967788696289
1768579767.6993868,5.0,5.0,0.0,0.0,0.0,213.71786499023438,200.90029907226562,117.0733642578125,119.95616912841797
1768579767.7003868,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.83926391601562,117.25132751464844,120.27647399902344
1768579767.7013867,5.0,5.0,0.0,0.0,0.0,213.65682983398438,201.08340454101562,117.18014526367188,120.09852600097656
1768579767.7023885,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.08340454101562,117.42927551269531,120.20529174804688
1768579767.7033877,5.0,5.0,0.0,0.0,0.0,214.02304077148438,200.96133422851562,117.0733642578125,120.27647399902344
1768579767.7043881,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.90029907226562,117.35809326171875,120.20529174804688
1768579767.7053905,5.0,5.0,0.0,0.0,0.0,214.08407592773438,200.96133422851562,117.39368438720703,120.02735137939453
1768579767.7063873,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.7171630859375,117.14456176757812,120.38323974609375
1768579767.7073874,5.0,5.0,0.0,0.0,0.0,213.71786499023438,200.7171630859375,117.39368438720703,120.02735137939453
1768579767.7083876,5.0,5.0,0.0,0.0,0.0,213.83993530273438,201.32754516601562,117.50045013427734,120.16970825195312
1768579767.7093875,5.0,5.0,0.0,0.0,0.0,213.96200561523438,200.7171630859375,117.14456176757812,120.02735137939453
1768579767.710388,5.0,5.0,0.0,0.0,0.0,213.71786499023438,201.02236938476562,117.28691864013672,120.16970825195312
1768579767.7113876,5.0,5.0,0.0,0.0,0.0,213.71786499023438,201.26651000976562,117.4648666381836,120.16970825195312
1768579767.712386,5.0,5.0,0.0,0.0,0.0,213.53475952148438,200.7781982421875,117.60722351074219,120.4900131225586
1768579767.7133875,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.96133422851562,117.28691864013672,120.02735137939453
1768579767.7143903,5.0,5.0,0.0,0.0,0.0,213.71786499023438,201.02236938476562,117.64281463623047,120.38323974609375
1768579767.715387,5.0,5.0,0.0,0.0,0.0,213.35165405273438,200.5340576171875,116.96659851074219,120.20529174804688
1768579767.7163877,5.0,5.0,0.0,0.0,0.0,213.77890014648438,200.7781982421875,117.4648666381836,119.84940338134766
1768579767.7173877,5.0,5.0,0.0,0.0,0.0,213.90097045898438,201.02236938476562,117.4648666381836,120.16970825195312
1768579767.718388,5.0,5.0,0.0,0.0,0.0,213.71786499023438,200.7781982421875,117.4648666381836,119.99176025390625
1768579767.7193868,5.0,5.0,0.0,0.0,0.0,213.90097045898438,201.08340454101562,116.9310073852539,120.06293487548828
1768579767.7203877,5.0,5.0,0.0,0.0,0.0,213.77890014648438,201.08340454101562,117.39368438720703,120.34765625
1768579767.7213876,5.0,5.0,0.0,0.0,0.0,213.71786499023438,200.7171630859375,117.35809326171875,120.31206512451172
1768579767.7223876,5.0,5.0,0.0,0.0,0.0,213.90097045898438,200.96133422851562,117.18014526367188,120.16970825195312
1768579767.7233875,5.0,5.0,0.0,0.0,0.0,213.65682983398438,201.14443969726562,117.322509765625,119.95616912841797
1768579767.7243872,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.83926391601562,117.18014526367188,120.31206512451172
1768579767.7253873,5.0,5.0,0.0,0.0,0.0,213.90097045898438,200.4730224609375,117.5716323852539,120.27647399902344
1768579767.7263885,5.0,5.0,0.0,0.0,0.0,213.65682983398438,201.20547485351562,117.21573638916016,120.20529174804688
1768579767.7273874,5.0,5.0,0.0,0.0,0.0,213.47372436523438,201.26651000976562,117.35809326171875,120.02735137939453
1768579767.7283905,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.83926391601562,117.28691864013672,120.16970825195312
1768579767.7293873,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.83926391601562,117.53604125976562,120.4900131225586
1768579767.7303874,5.0,5.0,0.0,0.0,0.0,213.71786499023438,200.90029907226562,117.25132751464844,120.20529174804688
1768579767.7313874,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.83926391601562,117.53604125976562,120.41883087158203
1768579767.7323885,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.02236938476562,117.322509765625,120.20529174804688
1768579767.7333877,5.0,5.0,0.0,0.0,0.0,213.41268920898438,200.7171630859375,117.25132751464844,120.16970825195312
1768579767.734384,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.7781982421875,116.96659851074219,120.06293487548828
1768579767.7353878,5.0,5.0,0.0,0.0,0.0,213.59579467773438,201.26651000976562,117.4648666381836,119.8849868774414
1768579767.7363875,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.44961547851562,117.50045013427734,120.34765625
1768579767.7373877,5.0,5.0,0.0,0.0,0.0,213.71786499023438,200.96133422851562,117.5716323852539,120.20529174804688
1768579767.7383878,5.0,5.0,0.0,0.0,0.0,213.71786499023438,200.96133422851562,117.322509765625,119.99176025390625
1768579767.739387,5.0,5.0,0.0,0.0,0.0,213.90097045898438,201.32754516601562,117.322509765625,120.16970825195312
1768579767.740387,5.0,5.0,0.0,0.0,0.0,213.41268920898438,200.83926391601562,117.35809326171875,120.20529174804688
1768579767.741384,5.0,5.0,0.0,0.0,0.0,213.65682983398438,201.02236938476562,117.322509765625,120.20529174804688
1768579767.7423875,5.0,5.0,0.0,0.0,0.0,213.90097045898438,201.38858032226562,117.4648666381836,120.16970825195312
1768579767.7433872,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.83926391601562,117.0733642578125,120.16970825195312
1768579767.7443876,5.0,5.0,0.0,0.0,0.0,213.59579467773438,201.99893188476562,117.35809326171875,119.92057800292969
1768579767.745387,5.0,5.0,0.0,0.0,0.0,213.77890014648438,201.02236938476562,117.21573638916016,120.20529174804688
1768579767.7463875,5.0,5.0,0.0,0.0,0.0,213.35165405273438,200.96133422851562,117.42927551269531,120.41883087158203
1768579767.7473872,5.0,5.0,0.0,0.0,0.0,213.71786499023438,200.90029907226562,117.53604125976562,120.27647399902344
1768579767.7483878,5.0,5.0,0.0,0.0,0.0,213.83993530273438,200.90029907226562,117.4648666381836,120.27647399902344
1768579767.7493868,5.0,5.0,0.0,0.0,0.0,213.77890014648438,201.20547485351562,117.42927551269531,120.09852600097656
1768579767.750387,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.5950927734375,117.25132751464844,120.24088287353516
1768579767.7513874,5.0,5.0,0.0,0.0,0.0,213.47372436523438,200.90029907226562,117.25132751464844,119.99176025390625
1768579767.7523882,5.0,5.0,0.0,0.0,0.0,213.29061889648438,200.90029907226562,117.25132751464844,120.06293487548828
1768579767.7533875,5.0,5.0,0.0,0.0,0.0,213.90097045898438,201.02236938476562,117.18014526367188,120.20529174804688
1768579767.7543876,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.32754516601562,117.39368438720703,120.34765625
1768579767.7553873,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.7171630859375,117.28691864013672,120.27647399902344
1768579767.7563875,5.0,5.0,0.0,0.0,0.0,213.90097045898438,200.90029907226562,117.03777313232422,120.24088287353516
1768579767.7573879,5.0,5.0,0.0,0.0,0.0,213.47372436523438,200.90029907226562,117.25132751464844,120.16970825195312
1768579767.758387,5.0,5.0,0.0,0.0,0.0,213.65682983398438,201.32754516601562,117.28691864013672,120.02735137939453
1768579767.759388,5.0,5.0,0.0,0.0,0.0,213.65682983398438,201.02236938476562,117.7139892578125,120.4900131225586
1768579767.760388,5.0,5.0,0.0,0.0,0.0,214.02304077148438,200.7171630859375,117.35809326171875,120.27647399902344
1768579767.7613876,5.0,5.0,0.0,0.0,0.0,213.71786499023438,200.7171630859375,117.35809326171875,120.06293487548828
1768579767.762385,5.0,5.0,0.0,0.0,0.0,213.29061889648438,200.83926391601562,117.25132751464844,120.20529174804688
1768579767.7633877,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.96133422851562,117.322509765625,120.20529174804688
1768579767.7643867,5.0,5.0,0.0,0.0,0.0,213.59579467773438,201.08340454101562,117.18014526367188,120.20529174804688
1768579767.7653873,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.26651000976562,117.39368438720703,120.06293487548828
1768579767.7663856,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.32754516601562,117.322509765625,120.16970825195312
1768579767.7673872,5.0,5.0,0.0,0.0,0.0,213.10748291015625,200.6561279296875,117.18014526367188,120.16970825195312
1768579767.768383,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.90029907226562,117.21573638916016,119.8849868774414
1768579767.7693884,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.14443969726562,117.42927551269531,120.20529174804688
1768579767.7703872,5.0,5.0,0.0,0.0,0.0,213.71786499023438,201.02236938476562,117.00218963623047,120.16970825195312
1768579767.771387,5.0,5.0,0.0,0.0,0.0,213.71786499023438,201.32754516601562,117.28691864013672,120.24088287353516
1768579767.772388,5.0,5.0,0.0,0.0,0.0,213.71786499023438,201.08340454101562,117.21573638916016,120.02735137939453
1768579767.773385,5.0,5.0,0.0,0.0,0.0,213.53475952148438,200.96133422851562,117.18014526367188,120.24088287353516
1768579767.7743874,5.0,5.0,0.0,0.0,0.0,213.53475952148438,200.96133422851562,117.28691864013672,120.27647399902344
1768579767.7753873,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.57168579101562,117.322509765625,120.24088287353516
1768579767.7763867,5.0,5.0,0.0,0.0,0.0,213.77890014648438,201.02236938476562,117.39368438720703,120.16970825195312
1768579767.7773898,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.83926391601562,117.39368438720703,120.16970825195312
1768579767.7783878,5.0,5.0,0.0,0.0,0.0,213.77890014648438,200.7781982421875,117.322509765625,120.13411712646484
1768579767.7793872,5.0,5.0,0.0,0.0,0.0,213.77890014648438,200.90029907226562,117.0733642578125,120.20529174804688
1768579767.780388,5.0,5.0,0.0,0.0,0.0,213.90097045898438,200.96133422851562,117.5716323852539,119.99176025390625
1768579767.7813876,5.0,5.0,0.0,0.0,0.0,213.71786499023438,201.14443969726562,117.25132751464844,119.95616912841797
1768579767.7823884,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.96133422851562,117.4648666381836,120.34765625
1768579767.7833872,5.0,5.0,0.0,0.0,0.0,213.35165405273438,200.7781982421875,117.21573638916016,120.02735137939453
1768579767.7843876,5.0,5.0,0.0,0.0,0.0,213.65682983398438,201.02236938476562,117.322509765625,120.24088287353516
1768579767.7853873,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.90029907226562,117.25132751464844,120.24088287353516
1768579767.7863848,5.0,5.0,0.0,0.0,0.0,213.71786499023438,200.6561279296875,117.35809326171875,120.24088287353516
1768579767.7873871,5.0,5.0,0.0,0.0,0.0,213.71786499023438,200.83926391601562,117.60722351074219,120.4900131225586
1768579767.7883902,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.7781982421875,117.21573638916016,120.24088287353516
1768579767.7893832,5.0,5.0,0.0,0.0,0.0,213.53475952148438,200.7171630859375,117.42927551269531,120.16970825195312
1768579767.7903874,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.83926391601562,117.25132751464844,120.16970825195312
1768579767.791387,5.0,5.0,0.0,0.0,0.0,213.77890014648438,200.5340576171875,117.50045013427734,120.38323974609375
1768579767.7923884,5.0,5.0,0.0,0.0,0.0,213.53475952148438,201.08340454101562,117.25132751464844,120.31206512451172
1768579767.7933874,5.0,5.0,0.0,0.0,0.0,213.29061889648438,200.7781982421875,117.18014526367188,120.13411712646484
1768579767.7943873,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.08340454101562,117.53604125976562,120.20529174804688
1768579767.7953887,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.20547485351562,117.14456176757812,120.06293487548828
1768579767.796388,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.08340454101562,117.53604125976562,120.27647399902344
1768579767.7973874,5.0,5.0,0.0,0.0,0.0,213.96200561523438,201.14443969726562,117.50045013427734,120.20529174804688
1768579767.7983854,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.7171630859375,117.25132751464844,120.34765625
1768579767.7993886,5.0,5.0,0.0,0.0,0.0,213.53475952148438,201.38858032226562,117.21573638916016,120.06293487548828
1768579767.8003874,5.0,5.0,0.0,0.0,0.0,213.53475952148438,200.7781982421875,117.21573638916016,120.34765625
1768579767.8013833,5.0,5.0,0.0,0.0,0.0,213.35165405273438,200.5340576171875,117.35809326171875,120.31206512451172
1768579767.8023877,5.0,5.0,0.0,0.0,0.0,213.35165405273438,200.7781982421875,117.25132751464844,120.13411712646484
1768579767.8033876,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.83926391601562,117.0733642578125,120.16970825195312
1768579767.8043869,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.4119873046875,117.39368438720703,120.31206512451172
1768579767.8053877,5.0,5.0,0.0,0.0,0.0,213.77890014648438,200.7781982421875,117.21573638916016,119.99176025390625
1768579767.8063838,5.0,5.0,0.0,0.0,0.0,213.90097045898438,201.38858032226562,117.35809326171875,120.16970825195312
1768579767.8073874,5.0,5.0,0.0,0.0,0.0,214.26718139648438,200.96133422851562,117.21573638916016,120.27647399902344
1768579767.8083868,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.83926391601562,117.60722351074219,120.20529174804688
1768579767.8093872,5.0,5.0,0.0,0.0,0.0,213.71786499023438,200.7781982421875,117.0733642578125,119.95616912841797
1768579767.8103833,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.96133422851562,117.25132751464844,119.99176025390625
1768579767.811387,5.0,5.0,0.0,0.0,0.0,213.83993530273438,200.7781982421875,117.14456176757812,119.84940338134766
1768579767.8123875,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.26651000976562,117.25132751464844,120.16970825195312
1768579767.813387,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.7781982421875,117.42927551269531,120.38323974609375
1768579767.8143883,5.0,5.0,0.0,0.0,0.0,213.53475952148438,200.96133422851562,117.322509765625,120.16970825195312
1768579767.8153868,5.0,5.0,0.0,0.0,0.0,213.29061889648438,201.08340454101562,117.7139892578125,119.92057800292969
1768579767.8163867,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.96133422851562,117.322509765625,120.27647399902344
1768579767.8173883,5.0,5.0,0.0,0.0,0.0,213.90097045898438,201.44961547851562,117.322509765625,120.16970825195312
1768579767.8183882,5.0,5.0,0.0,0.0,0.0,213.71786499023438,201.38858032226562,117.35809326171875,120.20529174804688
1768579767.8193877,5.0,5.0,0.0,0.0,0.0,213.53475952148438,201.02236938476562,117.5716323852539,120.41883087158203
1768579767.8203874,5.0,5.0,0.0,0.0,0.0,213.41268920898438,200.90029907226562,117.21573638916016,120.16970825195312
1768579767.8213906,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.83926391601562,117.42927551269531,120.06293487548828
1768579767.822388,5.0,5.0,0.0,0.0,0.0,213.71786499023438,201.08340454101562,117.322509765625,120.09852600097656
1768579767.8233876,5.0,5.0,0.0,0.0,0.0,213.71786499023438,200.83926391601562,117.53604125976562,120.16970825195312
1768579767.8243876,5.0,5.0,0.0,0.0,0.0,213.71786499023438,201.51065063476562,117.0733642578125,120.13411712646484
1768579767.8253875,5.0,5.0,0.0,0.0,0.0,213.71786499023438,200.7171630859375,117.60722351074219,120.27647399902344
1768579767.8263867,5.0,5.0,0.0,0.0,0.0,213.53475952148438,200.90029907226562,117.39368438720703,120.24088287353516
1768579767.8273873,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.6561279296875,117.21573638916016,120.24088287353516
1768579767.8283875,5.0,5.0,0.0,0.0,0.0,213.77890014648438,201.08340454101562,117.0733642578125,119.92057800292969
1768579767.829385,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.7171630859375,117.50045013427734,120.41883087158203
1768579767.8303874,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.83926391601562,117.322509765625,120.31206512451172
1768579767.831387,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.83926391601562,117.18014526367188,119.8849868774414
1768579767.832387,5.0,5.0,0.0,0.0,0.0,213.47372436523438,200.90029907226562,117.322509765625,120.16970825195312
1768579767.8333874,5.0,5.0,0.0,0.0,0.0,213.96200561523438,201.02236938476562,117.35809326171875,120.27647399902344
1768579767.8343875,5.0,5.0,0.0,0.0,0.0,213.77890014648438,201.32754516601562,117.39368438720703,120.06293487548828
1768579767.8353872,5.0,5.0,0.0,0.0,0.0,213.65682983398438,201.02236938476562,117.35809326171875,120.13411712646484
1768579767.8363874,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.90029907226562,117.35809326171875,120.06293487548828
1768579767.8373878,5.0,5.0,0.0,0.0,0.0,213.41268920898438,200.7781982421875,117.4648666381836,120.06293487548828
1768579767.8383858,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.32754516601562,117.4648666381836,120.27647399902344
1768579767.8393908,5.0,5.0,0.0,0.0,0.0,213.77890014648438,200.96133422851562,117.4648666381836,120.16970825195312
