t_ros,u_cmd_L,u_cmd_R,p_ch_L,p_ch_R,p_sup,L_pos_mm,R_pos_mm,F_L,F_R
1768579801.8238213,5.0,5.0,0.0,0.0,0.0,213.77890014648438,201.26651000976562,117.322509765625,120.24088287353516
1768579801.8248215,5.0,5.0,0.0,0.0,0.0,213.96200561523438,201.08340454101562,117.18014526367188,120.20529174804688
1768579801.8258214,5.0,5.0,0.0,0.0,0.0,213.83993530273438,201.57168579101562,117.18014526367188,119.99176025390625
1768579801.8268213,5.0,5.0,0.0,0.0,0.0,213.77890014648438,201.08340454101562,117.28691864013672,120.02735137939453
1768579801.8278213,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.32754516601562,117.18014526367188,119.92057800292969
1768579801.8288217,5.0,5.0,0.0,0.0,0.0,214.20614624023438,200.90029907226562,117.28691864013672,120.4900131225586
1768579801.829822,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.51065063476562,117.7139892578125,120.16970825195312
1768579801.8308213,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.02236938476562,117.60722351074219,120.06293487548828
1768579801.831822,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.02236938476562,117.4648666381836,120.56118774414062
1768579801.8328216,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.26651000976562,117.322509765625,120.34765625
1768579801.8338215,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.69375610351562,117.28691864013672,120.16970825195312
1768579801.8348212,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.02236938476562,117.74958038330078,120.02735137939453
1768579801.8358219,5.0,5.0,0.0,0.0,0.0,214.38925170898438,200.96133422851562,117.21573638916016,120.27647399902344
1768579801.8368216,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.38858032226562,117.21573638916016,120.06293487548828
1768579801.8378212,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.02236938476562,117.5716323852539,120.16970825195312
1768579801.8388216,5.0,5.0,0.0,0.0,0.0,213.71786499023438,201.26651000976562,117.39368438720703,120.20529174804688
1768579801.8398213,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.20547485351562,117.53604125976562,120.70354461669922
1768579801.8408215,5.0,5.0,0.0,0.0,0.0,214.63339233398438,200.96133422851562,117.4648666381836,120.38323974609375
1768579801.8418214,5.0,5.0,0.0,0.0,0.0,214.26718139648438,200.6561279296875,117.25132751464844,120.45442199707031
1768579801.8428211,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.69375610351562,117.39368438720703,120.20529174804688
1768579801.843821,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.44961547851562,117.4648666381836,120.34765625
1768579801.844821,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.38858032226562,116.8242416381836,119.8849868774414
1768579801.8458214,5.0,5.0,0.0,0.0,0.0,214.32821655273438,200.96133422851562,117.39368438720703,120.45442199707031
1768579801.8468213,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.26651000976562,117.35809326171875,119.95616912841797
1768579801.8478215,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.02236938476562,117.82075500488281,120.4900131225586
1768579801.8488212,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.26651000976562,117.64281463623047,119.84940338134766
1768579801.849821,5.0,5.0,0.0,0.0,0.0,214.51132202148438,201.63272094726562,117.53604125976562,120.38323974609375
1768579801.8508217,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.44961547851562,117.53604125976562,119.92057800292969
1768579801.8518224,5.0,5.0,0.0,0.0,0.0,214.57235717773438,201.69375610351562,117.322509765625,120.20529174804688
1768579801.8528216,5.0,5.0,0.0,0.0,0.0,213.77890014648438,201.69375610351562,117.60722351074219,120.20529174804688
1768579801.8538213,5.0,5.0,0.0,0.0,0.0,213.83993530273438,201.20547485351562,117.5716323852539,119.92057800292969
1768579801.8548217,5.0,5.0,0.0,0.0,0.0,214.20614624023438,200.83926391601562,117.42927551269531,120.4900131225586
1768579801.8558216,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.08340454101562,117.5716323852539,120.31206512451172
1768579801.8568213,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.75479125976562,117.39368438720703,120.06293487548828
1768579801.857821,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.38858032226562,117.03777313232422,120.16970825195312
1768579801.8588212,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.87686157226562,117.42927551269531,120.02735137939453
1768579801.8598218,5.0,5.0,0.0,0.0,0.0,214.51132202148438,201.38858032226562,117.322509765625,119.95616912841797
1768579801.8608215,5.0,5.0,0.0,0.0,0.0,214.8775634765625,201.26651000976562,117.14456176757812,120.20529174804688
1768579801.861821,5.0,5.0,0.0,0.0,0.0,215.0606689453125,200.90029907226562,117.39368438720703,120.45442199707031
1768579801.862821,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.08340454101562,117.42927551269531,120.41883087158203
1768579801.8638217,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.44961547851562,117.35809326171875,120.24088287353516
1768579801.8648214,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.14443969726562,117.5716323852539,120.52560424804688
1768579801.8658218,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.20547485351562,117.50045013427734,119.99176025390625
1768579801.8668208,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.26651000976562,117.35809326171875,120.24088287353516
1768579801.8678215,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.38858032226562,117.39368438720703,120.31206512451172
1768579801.8688204,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.08340454101562,117.0733642578125,120.20529174804688
1768579801.8698206,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.38858032226562,117.50045013427734,120.20529174804688
1768579801.8708217,5.0,5.0,0.0,0.0,0.0,214.75546264648438,200.96133422851562,117.25132751464844,120.09852600097656
1768579801.8718219,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.44961547851562,117.35809326171875,120.38323974609375
1768579801.8728216,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.20547485351562,117.42927551269531,120.09852600097656
1768579801.8738215,5.0,5.0,0.0,0.0,0.0,214.57235717773438,201.38858032226562,117.4648666381836,120.31206512451172
1768579801.8748212,5.0,5.0,0.0,0.0,0.0,214.75546264648438,201.63272094726562,117.25132751464844,120.16970825195312
1768579801.8758216,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.44961547851562,117.67839813232422,120.52560424804688
1768579801.8768213,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.44961547851562,117.60722351074219,120.24088287353516
1768579801.8778214,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.44961547851562,117.4648666381836,120.20529174804688
1768579801.8788216,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.63272094726562,117.25132751464844,119.60025787353516
1768579801.8798208,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.08340454101562,117.322509765625,120.20529174804688
1768579801.8808215,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.32754516601562,117.60722351074219,120.34765625
1768579801.881821,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.08340454101562,117.53604125976562,120.06293487548828
1768579801.882821,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.44961547851562,117.14456176757812,119.84940338134766
1768579801.883821,5.0,5.0,0.0,0.0,0.0,215.1217041015625,201.57168579101562,117.5716323852539,120.16970825195312
1768579801.884821,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.44961547851562,117.18014526367188,120.27647399902344
1768579801.8858213,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.26651000976562,117.50045013427734,119.95616912841797
1768579801.8868213,5.0,5.0,0.0,0.0,0.0,214.69442749023438,201.38858032226562,117.21573638916016,119.99176025390625
1768579801.8878212,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.38858032226562,117.0733642578125,119.95616912841797
1768579801.8888216,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.69375610351562,117.42927551269531,120.06293487548828
1768579801.8898218,5.0,5.0,0.0,0.0,0.0,214.57235717773438,201.81582641601562,117.322509765625,120.34765625
1768579801.8908215,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.14443969726562,117.25132751464844,119.99176025390625
1768579801.8918214,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.63272094726562,117.322509765625,120.31206512451172
1768579801.8928213,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.81582641601562,117.53604125976562,120.09852600097656
1768579801.893822,5.0,5.0,0.0,0.0,0.0,214.8775634765625,201.63272094726562,117.25132751464844,120.06293487548828
1768579801.8948221,5.0,5.0,0.0,0.0,0.0,214.32821655273438,200.83926391601562,117.53604125976562,120.52560424804688
1768579801.895821,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.08340454101562,117.322509765625,119.92057800292969
1768579801.8968213,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.08340454101562,117.67839813232422,120.34765625
1768579801.8978217,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.51065063476562,117.14456176757812,120.20529174804688
1768579801.8988209,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.51065063476562,117.21573638916016,120.24088287353516
1768579801.8998215,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.51065063476562,117.7139892578125,120.41883087158203
1768579801.9008214,5.0,5.0,0.0,0.0,0.0,214.57235717773438,201.08340454101562,117.21573638916016,120.24088287353516
1768579801.9018207,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.20547485351562,117.0733642578125,120.02735137939453
1768579801.9028215,5.0,5.0,0.0,0.0,0.0,214.63339233398438,201.14443969726562,117.0733642578125,120.16970825195312
1768579801.9038212,5.0,5.0,0.0,0.0,0.0,213.90097045898438,201.38858032226562,117.14456176757812,120.16970825195312
1768579801.9048212,5.0,5.0,0.0,0.0,0.0,214.63339233398438,201.99893188476562,117.25132751464844,120.09852600097656
1768579801.905822,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.20547485351562,117.322509765625,120.38323974609375
1768579801.9068215,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.32754516601562,117.4648666381836,119.84940338134766
1768579801.9078217,5.0,5.0,0.0,0.0,0.0,213.65682983398438,201.02236938476562,117.60722351074219,120.45442199707031
1768579801.9088213,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.81582641601562,117.7139892578125,120.38323974609375
1768579801.9098215,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.20547485351562,117.10897064208984,120.06293487548828
1768579801.910822,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.20547485351562,117.7139892578125,120.41883087158203
1768579801.9118216,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.14443969726562,117.39368438720703,120.41883087158203
1768579801.9128215,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.32754516601562,117.322509765625,120.06293487548828
1768579801.9138217,5.0,5.0,0.0,0.0,0.0,214.26718139648438,200.7781982421875,117.50045013427734,120.52560424804688
1768579801.9148211,5.0,5.0,0.0,0.0,0.0,213.96200561523438,201.32754516601562,116.96659851074219,120.09852600097656
1768579801.9158213,5.0,5.0,0.0,0.0,0.0,213.96200561523438,200.96133422851562,117.28691864013672,120.27647399902344
1768579801.9168215,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.02236938476562,117.322509765625,119.8849868774414
1768579801.9178212,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.38858032226562,117.03777313232422,120.02735137939453
1768579801.9188223,5.0,5.0,0.0,0.0,0.0,214.63339233398438,201.32754516601562,117.35809326171875,119.8849868774414
1768579801.919822,5.0,5.0,0.0,0.0,0.0,214.20614624023438,200.6561279296875,117.322509765625,120.06293487548828
1768579801.9208212,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.20547485351562,117.5716323852539,120.5967788696289
1768579801.9218209,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.02236938476562,117.25132751464844,119.8849868774414
1768579801.922821,5.0,5.0,0.0,0.0,0.0,214.57235717773438,201.32754516601562,117.39368438720703,120.02735137939453
1768579801.9238212,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.32754516601562,117.5716323852539,120.4900131225586
1768579801.9248216,5.0,5.0,0.0,0.0,0.0,214.75546264648438,200.96133422851562,117.25132751464844,120.56118774414062
1768579801.925821,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.20547485351562,117.25132751464844,120.09852600097656
1768579801.9268208,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.20547485351562,117.00218963623047,120.13411712646484
1768579801.9278216,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.32754516601562,117.7139892578125,120.13411712646484
1768579801.9288213,5.0,5.0,0.0,0.0,0.0,214.51132202148438,201.20547485351562,117.5716323852539,120.02735137939453
1768579801.9298217,5.0,5.0,0.0,0.0,0.0,214.57235717773438,201.26651000976562,117.50045013427734,120.27647399902344
1768579801.9308217,5.0,5.0,0.0,0.0,0.0,213.29061889648438,201.26651000976562,117.0733642578125,120.16970825195312
1768579801.9318209,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.08340454101562,117.322509765625,120.13411712646484
1768579801.9328213,5.0,5.0,0.0,0.0,0.0,214.51132202148438,201.26651000976562,117.50045013427734,120.16970825195312
1768579801.9338222,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.38858032226562,117.25132751464844,120.16970825195312
1768579801.9348211,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.26651000976562,117.25132751464844,120.24088287353516
1768579801.9358213,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.32754516601562,117.50045013427734,120.52560424804688
1768579801.9368217,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.32754516601562,117.74958038330078,120.34765625
1768579801.9378214,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.51065063476562,117.322509765625,120.02735137939453
1768579801.9388216,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.44961547851562,117.39368438720703,119.95616912841797
1768579801.9398215,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.08340454101562,117.21573638916016,120.24088287353516
1768579801.9408212,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.20547485351562,117.03777313232422,120.16970825195312
1768579801.9418209,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.32754516601562,117.18014526367188,120.16970825195312
1768579801.9428208,5.0,5.0,0.0,0.0,0.0,214.45028686523438,202.05996704101562,117.35809326171875,120.24088287353516
1768579801.9438217,5.0,5.0,0.0,0.0,0.0,213.90097045898438,201.57168579101562,117.18014526367188,120.20529174804688
1768579801.9448218,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.26651000976562,117.322509765625,120.02735137939453
1768579801.9458213,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.38858032226562,117.60722351074219,120.45442199707031
1768579801.9468212,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.38858032226562,117.42927551269531,119.8849868774414
1768579801.947821,5.0,5.0,0.0,0.0,0.0,214.51132202148438,201.57168579101562,117.28691864013672,120.06293487548828
1768579801.9488215,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.51065063476562,117.50045013427734,120.31206512451172
1768579801.9498215,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.44961547851562,117.10897064208984,119.99176025390625
1768579801.9508212,5.0,5.0,0.0,0.0,0.0,213.96200561523438,201.20547485351562,117.28691864013672,120.20529174804688
1768579801.9518209,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.20547485351562,117.25132751464844,120.41883087158203
1768579801.9528215,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.57168579101562,116.85983276367188,120.02735137939453
1768579801.9538214,5.0,5.0,0.0,0.0,0.0,214.69442749023438,201.32754516601562,117.322509765625,120.24088287353516
1768579801.9548216,5.0,5.0,0.0,0.0,0.0,214.57235717773438,201.26651000976562,117.42927551269531,120.09852600097656
1768579801.955821,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.26651000976562,117.25132751464844,120.20529174804688
1768579801.9568214,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.63272094726562,117.322509765625,119.81381225585938
1768579801.9578211,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.32754516601562,117.92752838134766,120.34765625
1768579801.958821,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.57168579101562,117.21573638916016,120.24088287353516
1768579801.9598215,5.0,5.0,0.0,0.0,0.0,214.57235717773438,201.69375610351562,117.18014526367188,120.09852600097656
1768579801.9608212,5.0,5.0,0.0,0.0,0.0,214.75546264648438,201.51065063476562,117.18014526367188,120.16970825195312
1768579801.9618216,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.51065063476562,117.0733642578125,120.02735137939453
1768579801.9628217,5.0,5.0,0.0,0.0,0.0,214.51132202148438,201.26651000976562,117.322509765625,120.16970825195312
1768579801.9638216,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.63272094726562,117.4648666381836,120.06293487548828
1768579801.9648216,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.20547485351562,117.53604125976562,120.41883087158203
1768579801.9658213,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.32754516601562,117.28691864013672,120.16970825195312
1768579801.966822,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.32754516601562,117.0733642578125,120.27647399902344
1768579801.9678211,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.38858032226562,117.74958038330078,120.38323974609375
1768579801.9688208,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.38858032226562,117.50045013427734,120.31206512451172
1768579801.969822,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.44961547851562,117.21573638916016,119.92057800292969
1768579801.9708214,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.57168579101562,117.50045013427734,119.45790100097656
1768579801.9718213,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.14443969726562,117.39368438720703,120.09852600097656
1768579801.972822,5.0,5.0,0.0,0.0,0.0,213.77890014648438,201.20547485351562,117.39368438720703,120.31206512451172
1768579801.9738214,5.0,5.0,0.0,0.0,0.0,214.51132202148438,200.83926391601562,117.39368438720703,120.20529174804688
1768579801.9748218,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.26651000976562,117.67839813232422,120.16970825195312
1768579801.9758215,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.26651000976562,117.67839813232422,120.02735137939453
1768579801.9768214,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.57168579101562,117.35809326171875,120.16970825195312
1768579801.9778209,5.0,5.0,0.0,0.0,0.0,214.75546264648438,201.63272094726562,117.53604125976562,120.24088287353516
1768579801.978821,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.44961547851562,117.322509765625,120.06293487548828
1768579801.9798217,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.38858032226562,117.4648666381836,119.84940338134766
1768579801.9808207,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.32754516601562,117.18014526367188,120.06293487548828
1768579801.9818213,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.69375610351562,117.42927551269531,120.06293487548828
1768579801.9828215,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.75479125976562,117.14456176757812,119.84940338134766
1768579801.9838214,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.75479125976562,117.53604125976562,120.16970825195312
1768579801.9848218,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.51065063476562,117.74958038330078,120.45442199707031
1768579801.9858212,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.32754516601562,117.21573638916016,120.02735137939453
1768579801.9868214,5.0,5.0,0.0,0.0,0.0,213.77890014648438,201.44961547851562,117.03777313232422,119.8849868774414
1768579801.9878213,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.87686157226562,117.50045013427734,120.09852600097656
1768579801.9888215,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.38858032226562,117.35809326171875,120.63236999511719
1768579801.9898212,5.0,5.0,0.0,0.0,0.0,214.38925170898438,200.83926391601562,117.50045013427734,120.56118774414062
1768579801.9908218,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.26651000976562,117.5716323852539,120.09852600097656
1768579801.9918213,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.63272094726562,117.0733642578125,120.20529174804688
1768579801.9928215,5.0,5.0,0.0,0.0,0.0,214.57235717773438,201.81582641601562,117.322509765625,119.8849868774414
1768579801.9938214,5.0,5.0,0.0,0.0,0.0,214.26718139648438,200.90029907226562,117.03777313232422,120.09852600097656
1768579801.994821,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.26651000976562,117.4648666381836,119.92057800292969
1768579801.9958215,5.0,5.0,0.0,0.0,0.0,214.69442749023438,201.63272094726562,117.42927551269531,120.20529174804688
1768579801.996822,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.38858032226562,117.21573638916016,119.92057800292969
1768579801.9978213,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.38858032226562,117.67839813232422,120.20529174804688
1768579801.9988217,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.69375610351562,117.42927551269531,120.16970825195312
1768579801.9998214,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.51065063476562,117.74958038330078,120.34765625
1768579802.0008214,5.0,5.0,0.0,0.0,0.0,214.32821655273438,200.7781982421875,117.322509765625,120.31206512451172
1768579802.0018213,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.32754516601562,117.18014526367188,120.06293487548828
1768579802.0028217,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.51065063476562,117.14456176757812,120.16970825195312
1768579802.0038216,5.0,5.0,0.0,0.0,0.0,213.90097045898438,201.08340454101562,117.39368438720703,120.02735137939453
1768579802.0048215,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.14443969726562,117.35809326171875,120.27647399902344
1768579802.0058217,5.0,5.0,0.0,0.0,0.0,214.57235717773438,201.20547485351562,117.64281463623047,120.20529174804688
1768579802.0068216,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.69375610351562,117.14456176757812,119.95616912841797
1768579802.007821,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.44961547851562,117.10897064208984,120.16970825195312
1768579802.008821,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.44961547851562,117.39368438720703,120.16970825195312
1768579802.009822,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.20547485351562,117.21573638916016,120.20529174804688
1768579802.010821,5.0,5.0,0.0,0.0,0.0,213.83993530273438,201.32754516601562,117.18014526367188,120.34765625
1768579802.0118213,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.44961547851562,117.18014526367188,120.24088287353516
1768579802.0128214,5.0,5.0,0.0,0.0,0.0,213.77890014648438,201.51065063476562,117.42927551269531,120.09852600097656
1768579802.0138211,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.26651000976562,117.14456176757812,119.95616912841797
1768579802.0148213,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.63272094726562,117.39368438720703,119.99176025390625
1768579802.015821,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.51065063476562,117.39368438720703,119.8849868774414
1768579802.0168207,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.69375610351562,117.14456176757812,119.8849868774414
1768579802.017821,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.44961547851562,117.5716323852539,120.09852600097656
1768579802.0188217,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.20547485351562,117.10897064208984,120.16970825195312
1768579802.0198216,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.20547485351562,117.21573638916016,119.95616912841797
1768579802.0208216,5.0,5.0,0.0,0.0,0.0,213.77890014648438,201.38858032226562,117.21573638916016,120.31206512451172
1768579802.0218215,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.32754516601562,117.67839813232422,120.13411712646484
1768579802.0228212,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.51065063476562,117.42927551269531,119.8849868774414
1768579802.023821,5.0,5.0,0.0,0.0,0.0,214.9385986328125,201.32754516601562,117.60722351074219,120.06293487548828
1768579802.0248215,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.69375610351562,117.28691864013672,120.27647399902344
1768579802.0258212,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.32754516601562,117.0733642578125,119.92057800292969
1768579802.0268219,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.44961547851562,117.4648666381836,120.02735137939453
1768579802.027821,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.51065063476562,117.18014526367188,119.92057800292969
1768579802.028821,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.87686157226562,117.50045013427734,120.24088287353516
1768579802.0298212,5.0,5.0,0.0,0.0,0.0,214.63339233398438,201.57168579101562,117.0733642578125,120.16970825195312
1768579802.0308216,5.0,5.0,0.0,0.0,0.0,214.26718139648438,200.90029907226562,117.50045013427734,120.41883087158203
1768579802.0318213,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.32754516601562,117.322509765625,120.06293487548828
1768579802.0328212,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.63272094726562,117.25132751464844,120.66796112060547
1768579802.033822,5.0,5.0,0.0,0.0,0.0,214.75546264648438,201.44961547851562,117.35809326171875,120.16970825195312
1768579802.034821,5.0,5.0,0.0,0.0,0.0,214.51132202148438,201.14443969726562,117.4648666381836,120.16970825195312
1768579802.0358212,5.0,5.0,0.0,0.0,0.0,214.69442749023438,201.63272094726562,117.60722351074219,120.09852600097656
1768579802.0368214,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.26651000976562,117.21573638916016,119.99176025390625
1768579802.0378218,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.26651000976562,117.18014526367188,119.99176025390625
1768579802.0388217,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.32754516601562,117.99871826171875,120.06293487548828
1768579802.0398214,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.44961547851562,117.322509765625,120.20529174804688
1768579802.040821,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.57168579101562,117.39368438720703,119.99176025390625
1768579802.041821,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.20547485351562,117.35809326171875,120.16970825195312
1768579802.0428214,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.38858032226562,117.42927551269531,120.09852600097656
1768579802.0438209,5.0,5.0,0.0,0.0,0.0,213.96200561523438,201.26651000976562,117.18014526367188,120.02735137939453
1768579802.0448215,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.44961547851562,117.4648666381836,120.20529174804688
1768579802.0458217,5.0,5.0,0.0,0.0,0.0,213.65682983398438,201.38858032226562,117.4648666381836,120.06293487548828
1768579802.0468216,5.0,5.0,0.0,0.0,0.0,214.57235717773438,201.51065063476562,117.50045013427734,120.27647399902344
1768579802.0478213,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.20547485351562,117.78517150878906,120.24088287353516
1768579802.048821,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.63272094726562,117.322509765625,120.06293487548828
1768579802.0498216,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.51065063476562,117.39368438720703,120.13411712646484
1768579802.0508206,5.0,5.0,0.0,0.0,0.0,214.45028686523438,202.4261932373047,117.35809326171875,120.02735137939453
1768579802.0518212,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.26651000976562,117.67839813232422,120.41883087158203
